6.1501 	INFO 	Loaded monitor calibration from ['2024_08_09 11:30']
0.0353 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=2, pos=array([0.11494629, 0.1608424 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
0.0354 	EXP 	window1: mouseVisible = True
0.0372 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=299, pos=array([0.29670468, 0.09254847]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
0.0373 	EXP 	window1: mouseVisible = True
0.0393 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=123, pos=array([-0.26766044,  0.36924131]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
0.0620 	EXP 	distr: autoDraw = True
0.0620 	EXP 	distr: autoDraw = True
0.0620 	EXP 	distr: autoDraw = True
0.0620 	EXP 	distr: autoDraw = True
0.0620 	EXP 	distr: autoDraw = True
0.0620 	EXP 	distr: autoDraw = True
0.0620 	EXP 	distr: autoDraw = True
0.0620 	EXP 	distr: autoDraw = True
0.0620 	EXP 	distr: autoDraw = True
0.0620 	EXP 	distr: autoDraw = True
0.0620 	EXP 	fixation: autoDraw = True
0.0620 	EXP 	target: autoDraw = True
7.7463 	DATA 	Mouse: Right button down, pos=(223,444)
7.7491 	EXP 	New trial (rep=1, index=0): <Trial 1 (0 in rep 1) data={'thisN': 1, 'thisTrialN': 0, 'thisRepN': 1}>
7.7494 	EXP 	window1: mouseVisible = True
7.7517 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=97, pos=array([0.05712111, 0.36928284]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
7.7518 	EXP 	window1: mouseVisible = True
7.7539 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=151, pos=array([-0.14231112, -0.16418942]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
7.7540 	EXP 	window1: mouseVisible = True
7.7561 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=219, pos=array([0.38245841, 0.19408391]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
7.7562 	EXP 	window1: mouseVisible = True
7.7581 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=310, pos=array([-0.36303649,  0.06670549]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
7.7582 	EXP 	window1: mouseVisible = True
7.7620 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=289, pos=array([-0.10931067,  0.27012026]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
7.7774 	EXP 	fixation: autoDraw = False
7.7774 	EXP 	target: autoDraw = False
7.7774 	EXP 	distr: autoDraw = False
7.7774 	EXP 	distr: autoDraw = False
7.7774 	EXP 	distr: autoDraw = False
7.7774 	EXP 	distr: autoDraw = False
7.7774 	EXP 	distr: autoDraw = False
7.7774 	EXP 	distr: autoDraw = False
7.7774 	EXP 	distr: autoDraw = False
7.7774 	EXP 	distr: autoDraw = False
7.7774 	EXP 	distr: autoDraw = False
7.7774 	EXP 	distr: autoDraw = False
7.7774 	EXP 	distr: autoDraw = True
7.7774 	EXP 	distr: autoDraw = True
7.7774 	EXP 	distr: autoDraw = True
7.7774 	EXP 	distr: autoDraw = True
7.7774 	EXP 	distr: autoDraw = True
7.7774 	EXP 	fixation: autoDraw = True
7.7774 	EXP 	target: autoDraw = True
7.8498 	DATA 	Mouse:  Right button up, pos=(225,444)
10.2979 	DATA 	Mouse: Left button down, pos=(457,445)
10.3127 	EXP 	New trial (rep=2, index=0): <Trial 2 (0 in rep 2) data={'thisN': 2, 'thisTrialN': 0, 'thisRepN': 2}>
10.3131 	EXP 	window1: mouseVisible = True
10.3156 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=61, pos=array([-0.38627736,  0.23115912]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
10.3158 	EXP 	window1: mouseVisible = True
10.3182 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=290, pos=array([-0.47489899,  0.37350434]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
10.3183 	EXP 	window1: mouseVisible = True
10.3208 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=58, pos=array([-0.29715269,  0.32621643]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
10.3209 	EXP 	window1: mouseVisible = True
10.3227 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=52, pos=array([ 0.02611366, -0.0575276 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
10.3228 	EXP 	window1: mouseVisible = True
10.3247 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=37, pos=array([ 0.16587896, -0.22392447]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
10.3248 	EXP 	window1: mouseVisible = True
10.3282 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=5, pos=array([0.12221543, 0.23802765]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
10.3284 	EXP 	window1: mouseVisible = True
10.3306 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=342, pos=array([-0.03657048,  0.38981829]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
10.3308 	EXP 	window1: mouseVisible = True
10.3326 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=154, pos=array([0.10148812, 0.39759989]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
10.3327 	EXP 	window1: mouseVisible = True
10.3345 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=303, pos=array([ 0.36485237, -0.07837038]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
10.3346 	EXP 	window1: mouseVisible = True
10.3364 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=291, pos=array([-0.12343571, -0.40371473]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
10.3600 	EXP 	fixation: autoDraw = False
10.3600 	EXP 	target: autoDraw = False
10.3600 	EXP 	distr: autoDraw = False
10.3600 	EXP 	distr: autoDraw = False
10.3600 	EXP 	distr: autoDraw = False
10.3600 	EXP 	distr: autoDraw = False
10.3600 	EXP 	distr: autoDraw = False
10.3600 	EXP 	distr: autoDraw = True
10.3600 	EXP 	distr: autoDraw = True
10.3600 	EXP 	distr: autoDraw = True
10.3600 	EXP 	distr: autoDraw = True
10.3600 	EXP 	distr: autoDraw = True
10.3600 	EXP 	distr: autoDraw = True
10.3600 	EXP 	distr: autoDraw = True
10.3600 	EXP 	distr: autoDraw = True
10.3600 	EXP 	distr: autoDraw = True
10.3600 	EXP 	distr: autoDraw = True
10.3600 	EXP 	fixation: autoDraw = True
10.3600 	EXP 	target: autoDraw = True
10.4792 	DATA 	Mouse:  Left button up, pos=(457,445)
12.3802 	DATA 	Mouse: Left button down, pos=(436,64)
12.3821 	EXP 	New trial (rep=3, index=0): <Trial 3 (0 in rep 3) data={'thisN': 3, 'thisTrialN': 0, 'thisRepN': 3}>
12.3826 	EXP 	window1: mouseVisible = True
12.3858 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=88, pos=array([0.14514815, 0.19873319]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
12.3859 	EXP 	window1: mouseVisible = True
12.3881 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=111, pos=array([0.39866058, 0.43478552]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
12.3882 	EXP 	window1: mouseVisible = True
12.3903 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=151, pos=array([-0.05606247,  0.40107369]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
12.3905 	EXP 	window1: mouseVisible = True
12.3941 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=299, pos=array([-0.3884195 , -0.13082623]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
12.3943 	EXP 	window1: mouseVisible = True
12.3969 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=246, pos=array([0.05046054, 0.20897501]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
12.4102 	EXP 	fixation: autoDraw = False
12.4102 	EXP 	target: autoDraw = False
12.4102 	EXP 	distr: autoDraw = False
12.4102 	EXP 	distr: autoDraw = False
12.4102 	EXP 	distr: autoDraw = False
12.4102 	EXP 	distr: autoDraw = False
12.4102 	EXP 	distr: autoDraw = False
12.4102 	EXP 	distr: autoDraw = False
12.4102 	EXP 	distr: autoDraw = False
12.4102 	EXP 	distr: autoDraw = False
12.4102 	EXP 	distr: autoDraw = False
12.4102 	EXP 	distr: autoDraw = False
12.4102 	EXP 	distr: autoDraw = True
12.4102 	EXP 	distr: autoDraw = True
12.4102 	EXP 	distr: autoDraw = True
12.4102 	EXP 	distr: autoDraw = True
12.4102 	EXP 	distr: autoDraw = True
12.4102 	EXP 	fixation: autoDraw = True
12.4102 	EXP 	target: autoDraw = True
12.4812 	DATA 	Mouse:  Left button up, pos=(436,66)
14.3625 	DATA 	Mouse: Left button down, pos=(171,313)
14.3639 	EXP 	New trial (rep=4, index=0): <Trial 4 (0 in rep 4) data={'thisN': 4, 'thisTrialN': 0, 'thisRepN': 4}>
14.3642 	EXP 	window1: mouseVisible = True
14.3666 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=122, pos=array([0.1120406 , 0.19035461]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
14.3667 	EXP 	window1: mouseVisible = True
