4.4671 	INFO 	Loaded monitor calibration from ['2024_08_09 11:30']
6.7899 	EXP 	Created target = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='target', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='T', units='height', win=Window(...), wrapWidth=1)
0.0036 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.0039 	EXP 	window1: mouseVisible = False
0.0112 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=287, pos=array([-0.12902011, -0.04246615]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
0.0113 	EXP 	window1: mouseVisible = False
0.0135 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=54, pos=array([-0.30449415,  0.1409533 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
0.0136 	EXP 	window1: mouseVisible = False
0.0155 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=116, pos=array([-0.4815352 ,  0.09171481]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
0.0156 	EXP 	window1: mouseVisible = False
0.0174 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=187, pos=array([0.45141269, 0.00864302]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
0.0175 	EXP 	window1: mouseVisible = False
0.0193 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=168, pos=array([0.40048591, 0.04579067]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
0.0306 	EXP 	distr: autoDraw = True
0.0306 	EXP 	distr: autoDraw = True
0.0306 	EXP 	distr: autoDraw = True
0.0306 	EXP 	distr: autoDraw = True
0.0306 	EXP 	distr: autoDraw = True
0.0306 	EXP 	fixation: autoDraw = True
0.0306 	EXP 	target: autoDraw = True
2.9423 	DATA 	Mouse: Left button down, pos=(1525,1063)
2.9439 	EXP 	New trial (rep=1, index=0): <Trial 1 (0 in rep 1) data={'thisN': 1, 'thisTrialN': 0, 'thisRepN': 1}>
2.9444 	EXP 	window1: mouseVisible = False
2.9468 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=172, pos=array([-0.30443781,  0.12880225]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
2.9469 	EXP 	window1: mouseVisible = False
2.9490 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=357, pos=array([-0.13429056, -0.33192528]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
2.9491 	EXP 	window1: mouseVisible = False
2.9508 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=26, pos=array([-0.02757558,  0.37379675]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
2.9509 	EXP 	window1: mouseVisible = False
2.9528 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=47, pos=array([-0.08968835, -0.36883171]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
2.9529 	EXP 	window1: mouseVisible = False
2.9550 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=191, pos=array([-0.25184469, -0.10246098]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
2.9551 	EXP 	window1: mouseVisible = False
2.9570 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=94, pos=array([-0.32065478,  0.34918504]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
2.9571 	EXP 	window1: mouseVisible = False
2.9592 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=7, pos=array([0.10975991, 0.12934205]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
2.9593 	EXP 	window1: mouseVisible = False
2.9610 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=224, pos=array([0.44359229, 0.12012867]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
2.9611 	EXP 	window1: mouseVisible = False
2.9629 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=20, pos=array([-0.10810537, -0.13728126]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
2.9630 	EXP 	window1: mouseVisible = False
2.9647 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=281, pos=array([0.35072839, 0.13928343]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
2.9756 	EXP 	fixation: autoDraw = False
2.9756 	EXP 	target: autoDraw = False
2.9756 	EXP 	distr: autoDraw = False
2.9756 	EXP 	distr: autoDraw = False
2.9756 	EXP 	distr: autoDraw = False
2.9756 	EXP 	distr: autoDraw = False
2.9756 	EXP 	distr: autoDraw = False
2.9756 	EXP 	distr: autoDraw = True
2.9756 	EXP 	distr: autoDraw = True
2.9756 	EXP 	distr: autoDraw = True
2.9756 	EXP 	distr: autoDraw = True
2.9756 	EXP 	distr: autoDraw = True
2.9756 	EXP 	distr: autoDraw = True
2.9756 	EXP 	distr: autoDraw = True
2.9756 	EXP 	distr: autoDraw = True
2.9756 	EXP 	distr: autoDraw = True
2.9756 	EXP 	distr: autoDraw = True
2.9756 	EXP 	fixation: autoDraw = True
2.9756 	EXP 	target: autoDraw = True
3.0411 	DATA 	Mouse:  Left button up, pos=(1525,1063)
4.0625 	DATA 	Mouse: Left button down, pos=(775,379)
4.0750 	EXP 	New trial (rep=2, index=0): <Trial 2 (0 in rep 2) data={'thisN': 2, 'thisTrialN': 0, 'thisRepN': 2}>
4.0755 	EXP 	window1: mouseVisible = False
4.0786 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=48, pos=array([0.02482625, 0.43990773]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
4.0787 	EXP 	window1: mouseVisible = False
4.0807 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=75, pos=array([-0.05106744, -0.48051925]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
4.0808 	EXP 	window1: mouseVisible = False
4.0824 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=205, pos=array([-0.22191116, -0.23902562]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
4.0825 	EXP 	window1: mouseVisible = False
4.0844 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=312, pos=array([-0.33539664, -0.4980062 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
4.0845 	EXP 	window1: mouseVisible = False
4.0876 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=177, pos=array([0.18513795, 0.04326259]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
4.0878 	EXP 	window1: mouseVisible = False
4.0917 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=200, pos=array([-0.05751523,  0.40812756]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
4.0919 	EXP 	window1: mouseVisible = False
4.0941 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=303, pos=array([-0.08642742,  0.00143828]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
4.0942 	EXP 	window1: mouseVisible = False
4.0967 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=158, pos=array([-0.28940476, -0.4927254 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
4.0969 	EXP 	window1: mouseVisible = False
4.0992 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=113, pos=array([0.26783055, 0.00887485]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
4.0993 	EXP 	window1: mouseVisible = False
4.1014 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=208, pos=array([0.12455217, 0.22701265]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
4.1136 	EXP 	fixation: autoDraw = False
4.1136 	EXP 	target: autoDraw = False
4.1136 	EXP 	distr: autoDraw = False
4.1136 	EXP 	distr: autoDraw = False
4.1136 	EXP 	distr: autoDraw = False
4.1136 	EXP 	distr: autoDraw = False
4.1136 	EXP 	distr: autoDraw = False
4.1136 	EXP 	distr: autoDraw = False
4.1136 	EXP 	distr: autoDraw = False
4.1136 	EXP 	distr: autoDraw = False
4.1136 	EXP 	distr: autoDraw = False
4.1136 	EXP 	distr: autoDraw = False
4.1136 	EXP 	distr: autoDraw = True
4.1136 	EXP 	distr: autoDraw = True
4.1136 	EXP 	distr: autoDraw = True
4.1136 	EXP 	distr: autoDraw = True
4.1136 	EXP 	distr: autoDraw = True
4.1136 	EXP 	distr: autoDraw = True
4.1136 	EXP 	distr: autoDraw = True
4.1136 	EXP 	distr: autoDraw = True
4.1136 	EXP 	distr: autoDraw = True
4.1136 	EXP 	distr: autoDraw = True
4.1136 	EXP 	fixation: autoDraw = True
4.1136 	EXP 	target: autoDraw = True
4.1755 	DATA 	Mouse:  Left button up, pos=(775,379)
5.2933 	DATA 	Mouse: Left button down, pos=(1485,837)
5.3081 	EXP 	New trial (rep=3, index=0): <Trial 3 (0 in rep 3) data={'thisN': 3, 'thisTrialN': 0, 'thisRepN': 3}>
5.3085 	EXP 	window1: mouseVisible = False
5.3115 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=210, pos=array([-0.46577682, -0.45687957]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
5.3116 	EXP 	window1: mouseVisible = False
5.3134 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=61, pos=array([-0.0792716 ,  0.00653055]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
5.3135 	EXP 	window1: mouseVisible = False
5.3155 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=205, pos=array([ 0.08106593, -0.13541836]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
5.3156 	EXP 	window1: mouseVisible = False
5.3173 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=99, pos=array([ 0.48373  , -0.2651935]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
5.3174 	EXP 	window1: mouseVisible = False
5.3190 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=338, pos=array([-0.18848831, -0.30191086]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
5.3270 	EXP 	fixation: autoDraw = False
5.3270 	EXP 	target: autoDraw = False
5.3270 	EXP 	distr: autoDraw = False
5.3270 	EXP 	distr: autoDraw = False
5.3270 	EXP 	distr: autoDraw = False
5.3270 	EXP 	distr: autoDraw = False
5.3270 	EXP 	distr: autoDraw = False
5.3270 	EXP 	distr: autoDraw = False
5.3270 	EXP 	distr: autoDraw = False
5.3270 	EXP 	distr: autoDraw = False
5.3270 	EXP 	distr: autoDraw = False
5.3270 	EXP 	distr: autoDraw = False
5.3270 	EXP 	distr: autoDraw = True
5.3270 	EXP 	distr: autoDraw = True
5.3270 	EXP 	distr: autoDraw = True
5.3270 	EXP 	distr: autoDraw = True
5.3270 	EXP 	distr: autoDraw = True
5.3270 	EXP 	fixation: autoDraw = True
5.3270 	EXP 	target: autoDraw = True
5.3909 	DATA 	Mouse:  Left button up, pos=(1485,837)
7.5741 	DATA 	Mouse: Left button down, pos=(1056,887)
7.5766 	EXP 	New trial (rep=4, index=0): <Trial 4 (0 in rep 4) data={'thisN': 4, 'thisTrialN': 0, 'thisRepN': 4}>
7.5771 	EXP 	window1: mouseVisible = False
7.5810 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=252, pos=array([-0.25504444,  0.15631402]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
7.5812 	EXP 	window1: mouseVisible = False
