4.5140 	INFO 	Loaded monitor calibration from ['2024_08_09 11:30']
0.0157 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=165, pos=array([-0.33580767,  0.10345685]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
0.0158 	EXP 	window1: mouseVisible = True
0.0172 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=155, pos=array([-0.00744469, -0.33058215]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
0.0173 	EXP 	window1: mouseVisible = True
0.0187 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=55, pos=array([-0.35876582,  0.2372906 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
0.0188 	EXP 	window1: mouseVisible = True
0.0205 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=341, pos=array([ 0.23915719, -0.01246943]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
0.0205 	EXP 	window1: mouseVisible = True
0.0223 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=218, pos=array([0.08734232, 0.40405966]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
0.0224 	EXP 	window1: mouseVisible = True
0.0238 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=80, pos=array([-0.14981829,  0.46194919]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
0.0239 	EXP 	window1: mouseVisible = True
0.0257 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=5, pos=array([ 0.07969243, -0.37093005]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
0.0258 	EXP 	window1: mouseVisible = True
0.0273 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=321, pos=array([-0.42956676, -0.05437379]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
0.0420 	EXP 	distr: autoDraw = True
0.0420 	EXP 	distr: autoDraw = True
0.0420 	EXP 	distr: autoDraw = True
0.0420 	EXP 	distr: autoDraw = True
0.0420 	EXP 	distr: autoDraw = True
0.0420 	EXP 	distr: autoDraw = True
0.0420 	EXP 	distr: autoDraw = True
0.0420 	EXP 	distr: autoDraw = True
0.0420 	EXP 	distr: autoDraw = True
0.0420 	EXP 	distr: autoDraw = True
0.0420 	EXP 	fixation: autoDraw = True
0.0420 	EXP 	target: autoDraw = True
1.3937 	DATA 	Mouse: Left button down, pos=(397,207)
1.3956 	EXP 	New trial (rep=1, index=0): <Trial 1 (0 in rep 1) data={'thisN': 1, 'thisTrialN': 0, 'thisRepN': 1}>
1.3960 	EXP 	window1: mouseVisible = True
1.3987 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=260, pos=array([0.45985656, 0.12982493]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
1.3989 	EXP 	window1: mouseVisible = True
1.4009 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=247, pos=array([0.05871888, 0.31078095]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
1.4010 	EXP 	window1: mouseVisible = True
1.4027 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=115, pos=array([ 0.49484053, -0.08740722]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
1.4028 	EXP 	window1: mouseVisible = True
1.4044 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=102, pos=array([-0.49012913, -0.37340313]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
1.4045 	EXP 	window1: mouseVisible = True
1.4061 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=173, pos=array([-0.38981119, -0.44485233]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
1.4245 	EXP 	fixation: autoDraw = False
1.4245 	EXP 	target: autoDraw = False
1.4245 	EXP 	distr: autoDraw = False
1.4245 	EXP 	distr: autoDraw = False
1.4245 	EXP 	distr: autoDraw = False
1.4245 	EXP 	distr: autoDraw = False
1.4245 	EXP 	distr: autoDraw = False
1.4245 	EXP 	distr: autoDraw = False
1.4245 	EXP 	distr: autoDraw = False
1.4245 	EXP 	distr: autoDraw = False
1.4245 	EXP 	distr: autoDraw = False
1.4245 	EXP 	distr: autoDraw = False
1.4245 	EXP 	distr: autoDraw = True
1.4245 	EXP 	distr: autoDraw = True
1.4245 	EXP 	distr: autoDraw = True
1.4245 	EXP 	distr: autoDraw = True
1.4245 	EXP 	distr: autoDraw = True
1.4245 	EXP 	fixation: autoDraw = True
1.4245 	EXP 	target: autoDraw = True
1.6126 	DATA 	Mouse:  Left button up, pos=(397,207)
2.8604 	DATA 	Mouse: Left button down, pos=(314,443)
2.8622 	EXP 	New trial (rep=2, index=0): <Trial 2 (0 in rep 2) data={'thisN': 2, 'thisTrialN': 0, 'thisRepN': 2}>
2.8626 	EXP 	window1: mouseVisible = True
2.8652 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=81, pos=array([-0.48172526,  0.01347921]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
2.8654 	EXP 	window1: mouseVisible = True
2.8673 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=121, pos=array([0.22759302, 0.29826885]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
2.8674 	EXP 	window1: mouseVisible = True
2.8690 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=31, pos=array([0.31590625, 0.37577106]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
2.8691 	EXP 	window1: mouseVisible = True
2.8705 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=327, pos=array([0.23362147, 0.28039514]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
2.8706 	EXP 	window1: mouseVisible = True
2.8719 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=215, pos=array([0.39194165, 0.43585826]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
2.8720 	EXP 	window1: mouseVisible = True
2.8735 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=304, pos=array([-0.30242543, -0.21188393]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
2.8736 	EXP 	window1: mouseVisible = True
2.8753 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=252, pos=array([-0.33406325,  0.38006014]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
2.8754 	EXP 	window1: mouseVisible = True
2.8768 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=148, pos=array([0.21321259, 0.26191732]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
2.8769 	EXP 	window1: mouseVisible = True
2.8783 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=306, pos=array([-0.28231083,  0.44988984]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
2.8784 	EXP 	window1: mouseVisible = True
2.8797 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=35, pos=array([ 0.13316049, -0.31091474]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
2.8913 	EXP 	fixation: autoDraw = False
2.8913 	EXP 	target: autoDraw = False
2.8913 	EXP 	distr: autoDraw = False
2.8913 	EXP 	distr: autoDraw = False
2.8913 	EXP 	distr: autoDraw = False
2.8913 	EXP 	distr: autoDraw = False
2.8913 	EXP 	distr: autoDraw = False
2.8913 	EXP 	distr: autoDraw = True
2.8913 	EXP 	distr: autoDraw = True
2.8913 	EXP 	distr: autoDraw = True
2.8913 	EXP 	distr: autoDraw = True
2.8913 	EXP 	distr: autoDraw = True
2.8913 	EXP 	distr: autoDraw = True
2.8913 	EXP 	distr: autoDraw = True
2.8913 	EXP 	distr: autoDraw = True
2.8913 	EXP 	distr: autoDraw = True
2.8913 	EXP 	distr: autoDraw = True
2.8913 	EXP 	fixation: autoDraw = True
2.8913 	EXP 	target: autoDraw = True
3.0760 	DATA 	Mouse:  Left button up, pos=(314,443)
4.0603 	DATA 	Mouse: Left button down, pos=(159,408)
4.0620 	EXP 	New trial (rep=3, index=0): <Trial 3 (0 in rep 3) data={'thisN': 3, 'thisTrialN': 0, 'thisRepN': 3}>
4.0624 	EXP 	window1: mouseVisible = True
4.0649 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=266, pos=array([ 0.05421511, -0.01161223]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
4.0651 	EXP 	window1: mouseVisible = True
4.0668 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=36, pos=array([ 0.42657003, -0.42956861]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
4.0669 	EXP 	window1: mouseVisible = True
4.0684 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=163, pos=array([0.47734702, 0.33775369]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
4.0685 	EXP 	window1: mouseVisible = True
4.0699 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=285, pos=array([-0.14153666, -0.1426059 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
4.0699 	EXP 	window1: mouseVisible = True
4.0713 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=90, pos=array([-0.29732217,  0.48724842]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
4.0715 	EXP 	window1: mouseVisible = True
4.0749 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=183, pos=array([ 0.49436972, -0.20125298]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
4.0750 	EXP 	window1: mouseVisible = True
4.0772 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=11, pos=array([ 0.15201713, -0.34142002]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
4.0773 	EXP 	window1: mouseVisible = True
